row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,BLANK_20250905144046.mzML Peak area,BLANK_20250905131026.mzML Peak area,BLANK_20250905141457.mzML Peak area,BLANK.mzML Peak area,AB_2.mzML Peak area,AB_7.mzML Peak area,AB_1.mzML Peak area,AB_5.mzML Peak area,AB_4.mzML Peak area,AB_3.mzML Peak area,AB_8.mzML Peak area,AB_9.mzML Peak area,AB_6.mzML Peak area
4924,671.3462532,2.1838295,,,,15,191,[M+Na]+,,3,4879;4924;4875,648.35693,0,0,0,0,0,0,17016.26,17781.887,12506.484,0,1069.112,0,5737.6416
15768,671.5845273,8.051675,,,,,,,,,,,0,0,0,0,0,20.16647,0,0,0,0,43.647835,0,25553.787
15438,671.5890524,7.910125,,,,,,,,,,,13.410748,0,10.88378,11.869392,0,38.011955,0,0,9.2888155,0,212.79094,17.837217,46679.07
13925,672.0144128,7.2182755,,,,,,,,,,,0,0,0,0,0,8.183523,0,0,0,0,22987.762,0,184378.64
12170,672.1737182,6.246966,,,,,,,,,,,0,0,0,0,0,11.652125,86.229935,13.547804,25.816875,15.097425,44261.375,157.56615,143516.38
673,672.1755488,0.57806206,,,,13,41,[M+K]+,,2,678;673,633.21254,0,0,0,0,9950.932,109.63551,1014.7206,2550.768,1504.7445,735.65796,928.4912,13826.606,5856.1255
13933,672.214848,7.223855,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22328.67,0,183202.02
13941,672.4153434,7.225657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13226.149,0,112708.234
546,673.196991,0.5431475,,,,13,34,[M+K]+,,2,633;546,634.23413,0,0,0,0,0,5212.059,0,9452.266,0,2313.7441,2718.4473,27193.639,12680.176
13819,673.4244183,7.1670656,,,,,,,,,,,0,0,15.220187,0,0,32.87763,63.42015,27.972008,25.83878,12.086496,138475.4,0,1003167.2
15441,674.4252526,7.903513,,,,,,,,,,,9.427655,0,63.269455,0,0,121.16737,0,0,0,0,2641.4856,18.563858,193410
12243,674.6670046,6.309951,,,,,,,,,,,0,0,0,0,0,0,13.200277,10.118252,11.820161,0,11970.737,0,42534.914
698,675.2472533,0.6016519,,,,13,43,[M+H]+,,2,698;708,674.23992,0,0,0,0,6661.8906,3562.5474,318.0912,360.5077,0,458.5388,623.1629,1387.2561,606.63245
16909,675.2830117,9.128978,,,,87,414,[M+Na]+,,2,16924;16909,652.29375,0,0,0,0,5673.06,6221.0938,5264.9336,6046.615,5295.019,7016.2847,8553.486,2260.6138,6308.789
13930,675.4189367,7.222946,,,,,,,,,,,0,0,0,0,0,12.270186,0,0,0,0,34121.863,0,292328.28
1362,677.1693329,0.8227144,,,,13,81,[M+Na]+,,2,1362;1383,654.18118,0,0,0,0,43598.676,0,0,233056.23,93193.18,0,109114.44,94069.57,180773.22
16964,678.4798576,9.145841,,,,87,,,,,,,2638.7708,2364.5728,2518.4424,2832.484,21592.727,4874.1455,9333.313,2721.4138,47482.61,5425.7637,8714.935,7907.834,7793.856
7623,678.7723918,3.2965379,,,,85,,,,,,,0,0,0,0,458.07043,0,0,375.2556,502.75885,0,0,1751.7009,20780.55
13954,678.8241076,7.2331033,,,,,,,,,,,7.162158,0,0,0,0,13.348321,19.349426,8.674681,11.430429,0,40305.3,0,328677.9
12279,678.9243664,6.3238487,,,,,,,,,,,0,0,0,0,0,0,19.640186,0,43.70557,0,18420.24,0,64356.652
15560,678.9258544,7.9371223,,,,,,,,,,,0,0,10.26288,0,0,24.672043,0,0,0,0,166.02592,12.684705,48417.945
13935,679.0245116,7.2254047,,,,,,,,,,,0,0,8.977531,0,0,13.258942,8.178909,0,9.506765,0,41003.75,0,335120.78
4982,680.3696209,2.2159777,,,,15,,,,,,,0,0,0,0,0,0,14926.882,50365.72,63758.684,0,5801.1235,0,59126.094
14087,680.8189046,7.278564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,19761.844,0,202469.45
14095,681.0198754,7.3015237,,,,,,,,,,,0,0,0,0,0,9.031695,0,0,0,0,18953.492,0,163117.98
12406,681.4176057,6.3928804,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7815.311,0,28565.879
15536,681.7632573,7.9457946,,,,,,,,,,,12.628305,0,37.283344,0,0,108.583954,0,0,0,0,4202.025,17.348974,117901.9
13987,682.2301379,7.2295527,,,,,,,,,,,0,0,22.637447,0,0,29.535137,24.377762,14.251738,20.74789,14.079346,119959.39,0,914422.56
17249,682.363383,9.296177,,,,87,,,,,,,0,0,0,0,408151.72,352998,334269.97,388765.97,374462.06,362621.25,294118.8,396640.2,334093.38
10804,682.3802245,5.106209,,,,83,,,,,,,0,0,0,0,7984.6064,15691.478,21098.924,11066.888,8600.166,51858.785,15471.315,304434.38,39610.3
12262,683.1801274,6.3332763,,,,,,,,,,,0,0,0,0,0,10.838845,164.15982,42.25246,66.232956,27.859001,48542.055,52.27898,172229.88
2359,683.6516593,1.4675997,,,,15,,,,,,,0,0,0,0,13.756676,66.02291,5199.533,12216.656,20001.15,804.82605,1487.3463,16371.635,4655.199
16521,684.1646356,8.625213,,,,,,,,,,,0,0,0,0,8772.792,0,0,658.1133,0,0,0,767.96216,42714.836
14090,684.2242774,7.267771,,,,,,,,,,,7.510187,0,0,0,0,8.802099,0,0,0,0,27783.367,0,260882.83
11327,684.2698079,5.551767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,672360.5,0
10675,684.2702277,5.0050893,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,138589.6,0
12403,685.6748206,6.3908896,,,,,,,,,,,0,0,0,0,0,0,9.573139,0,0,0,12741.877,0,49611.105
15636,686.0947936,7.991607,,,,,,,,,,,0,0,0,0,0,14.438352,0,0,0,0,53.510155,0,31530.516
14140,686.2192959,7.320326,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12449.664,0,125490.68
1541,687.1863678,0.9128564,,,,,,,,,,,0,0,0,0,0,0,38848.74,0,0,0,0,0,0
11113,687.2155844,5.3247333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,80959.78,0
14067,687.6292355,7.2729397,,,,,,,,,,,0,0,0,0,0,11.1332,9.303945,0,0,0,35810.035,0,351895.66
15638,688.9339828,7.981198,,,,,,,,,,,11.947487,0,22.007675,0,0,74.96944,0,0,7.9829073,0,455.5346,12.005241,76582.31
14146,689.4238962,7.3226767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9943.617,0,101991.53
14176,689.6248149,7.327759,,,,,,,,,,,0,0,0,0,0,0,0,0,7.554035,0,15260.065,0,175604.56
12361,689.930472,6.3826942,,,,,,,,,,,0,0,0,0,0,0,33.874054,0,12.940933,0,17444.094,0,69779.555
14072,691.0351255,7.2893543,,,,,,,,,,,0,0,10.828144,0,0,28.215652,15.232828,12.202575,10.608286,9.085878,100288.47,11.457529,877913.94
8085,691.1866249,3.570931,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2952374.2,13.956787
14073,691.2361841,7.285674,,,,,,,,,,,0,0,17.66101,0,0,42.74269,20.569025,20.557205,8.36717,0,97370.36,11.276687,839481.06
12476,692.4227377,6.4723926,,,,,,,,,,,0,0,0,0,12.282273,0,0,8.99927,0,0,8350.662,0,32672.752
14163,693.0289503,7.309117,,,,,,,,,,,0,0,0,0,0,0,15.054326,0,9.949755,0,23415.047,0,235570
1383,693.1454024,0.8341612,,,,13,81,[M+K]+,,2,1362;1383,654.18118,0,0,0,0,34278.12,0,0,207592.11,35531.406,0,59880.113,19307.273,171568.77
15738,693.4337082,8.038171,,,,,,,,,,,0,0,11.155687,0,0,16.361103,0,0,0,0,102.10439,0,23566.02
12374,694.1868555,6.396181,,,,,,,,,,,0,0,0,0,9.403124,9.22874,125.16711,85.894455,67.01373,12.41092,50948.88,30.310078,199197.19
7028,696.3333499,3.0371149,,,,,,,,,,,0,0,0,0,0,0,0,10222.564,0,0,0,123219.29,496.72455
14157,696.4340563,7.333913,,,,,,,,,,,0,0,0,0,8.078615,17.961092,0,0,0,0,30175.74,0,267582.38
4965,696.4379975,2.2003846,,,,15,,,,,,,764.6627,679.43695,439.60547,2465.8945,1240.708,2407.5916,701724.3,422900.2,136378.05,15695.803,155189.14,53351.938,131589.7
15712,696.4392112,8.026531,,,,,,,,,,,8.398556,0,15.198839,0,0,160.77872,0,0,0,0,173.44214,52.064854,65050.203
12523,696.6806818,6.463652,,,,,,,,,,,0,0,0,0,0,12.2348,10.717087,22.796537,11.368664,0,12927.252,0,54887.062
708,697.2290875,0.602577,,,,13,43,[M+Na]+,,2,698;708,674.23992,0,0,0,0,8589.191,8983.232,2494.651,6893.6646,2959.4338,4664.7085,5285.1567,3482.4133,4033.077
14237,698.4306401,7.387159,,,,,,,,,,,0,0,0,0,0,7.178641,0,0,0,0,12227.878,0,139723.64
1293,699.1628055,0.8010437,,,,13,75,[M+H]+,,2,1293;1273,698.15547,0,0,0,0,2351.2754,0,0,137884.58,275338.66,0,77184.65,10529.208,8064.8247
14144,699.8406165,7.335322,,,,,,,,,,,0,0,36.396812,0,0,16.381847,14.096089,8.151697,18.370428,8.42769,86983.516,13.374874,771460.3
14132,700.0408302,7.349427,,,,,,,,,,,0,0,8.814711,0,0,17.823273,23.66832,0,9.481976,10.428338,81136.02,12.178291,699936.25
9757,700.3909043,4.4630127,,,,46,333,[M+H]+,,3,9777;9754;9757,699.38259,0,0,0,0,7.4530554,189679.84,549278,626470.06,0,419315.47,207395.05,2243058.5,494422.5
12505,700.9372143,6.4510584,,,,,,,,,,,0,0,0,0,0,0,22.802906,0,11.4568615,0,19055.105,28.594193,85794.516
13685,701.2314219,7.088461,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,49479.66,0
14222,701.8338083,7.38683,,,,,,,,,,,0,0,0,0,0,9.033023,0,0,0,0,18880.488,0,198830.6
16919,702.5005496,9.125159,,,,87,,,,,,,0,0,0,0,0,15.630789,2296.1484,27.683538,2682.428,81546.34,0,31564.31,11.832093
17172,702.537897,9.274192,,,,87,,,,,,,20980.844,18994.467,20197.053,36225.953,44172.418,18866.828,21702.025,14606.567,85172.34,15046.238,19770.588,21427.125,25035.955
12596,703.4304394,6.524556,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8632.718,0,35387.188
15809,703.7766115,8.060478,,,,,,,,,,,0,0,12.520142,0,0,46.75199,0,0,0,0,232.76746,14.576233,40640.973
12507,705.1945437,6.4654155,,,,,,,,,,,0,0,0,0,6.205759,9.783581,39.25071,17.293545,79.34647,23.29181,55450.836,15.38623,240226.02
14265,705.4404978,7.3701878,,,,,,,,,,,0,0,6.7383137,0,0,0,0,0,0,0,23812.92,0,223726.56
7573,706.2913401,3.2848804,,,,85,,,,,,,0,0,0,0,0,0,1074.3848,0,1833.7006,0,0,103791.88,0
12597,707.6868303,6.531407,,,,,,,,,,,0,0,0,0,0,0,9.267187,0,0,0,13589.364,0,59698.094
14259,708.6448714,7.391709,,,,,,,,,,,0,0,13.405405,0,0,33.827454,9.763279,14.967915,10.2354355,0,71513.78,0,642917.25
12627,708.6891079,6.55189,,,,,,,,,,,0,0,0,0,0,0,10.383501,7.614934,8.035011,0,1505.6555,0,37874.9
1429,709.11682,0.8480246,,,,13,84,[M+K]+,,2,1429;1383,670.15492,0,0,0,0,50002.918,0,0,87892.86,26130.748,0,73071.33,12120.922,132453.55
6156,709.3584349,2.7292964,,,,15,234,[M+NH4]+,,2,6097;6156,691.32457,0,0,0,0,388.0534,3863.3489,5137.1157,46495.07,2112.8618,31570.822,29504.613,19149.266,6149.641
14322,710.6408747,7.4204035,,,,,,,,,,,0,0,7.0058513,0,0,11.669297,0,0,0,0,16017.477,0,148427.78
15904,711.1141244,8.0938225,,,,,,,,,,,0,0,7.1845355,0,0,27.332901,0,0,0,0,296.72052,13.506929,26661.99
6918,711.3017267,3.0181627,,,,15,,,,,,,0,0,0,0,38120.97,16300.685,38761.266,37004.547,46813.88,47756.086,42614.043,31601.842,21285.271
12577,711.9442719,6.5161424,,,,,,,,,,,0,0,0,0,0,0,21.623041,0,12.003103,0,19226.361,0,83847.98
14370,714.0456137,7.441907,,,,,,,,,,,0,0,13.075306,0,0,9.696484,0,0,0,10.434349,18754.777,0,196148.36
6097,714.3137458,2.7184744,,,,15,234,[M+Na]+,,2,6097;6156,691.32457,0,0,0,0,118.28635,1266.4658,3323.2944,10539.898,0,4283.062,14939.411,1040.1487,921.9542
12686,714.4365468,6.5905895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8001.941,0,39512.938
1298,715.1354104,0.7881409,,,,13,73,[M+K]+,,2,1293;1298,676.17292,0,0,0,0,0,0,0,24262.133,113433.13,0,8613.89,22265.746,6944.7954
1901,715.2197658,1.2203273,,,,79,,,,,,,0,0,0,0,2176.0698,0,0,99014.25,0,0,9085.971,108438.61,71915.1
12590,716.2000162,6.532756,,,,,,,,,,,0,0,0,0,0,20.41153,197.6191,16.615734,49.16004,11.618416,58393.312,78.33403,265030.56
7175,716.3857049,3.0856164,,,,15,,,,,,,0,0,0,0,0,7949.182,43929.184,54679.57,0,39957.965,10532.133,471315.38,18421.693
16623,717.2700046,8.759727,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,69017.76,0
14339,717.4504077,7.438947,,,,,,,,,,,0,0,14.049166,0,0,25.300037,8.027278,0,11.945953,0,56812.527,0,595642.7
14393,717.6512667,7.4336867,,,,,,,,,,,0,0,23.294737,0,0,31.698593,21.310608,0,0,0,52736.22,0,565244.9
9425,718.2863932,4.2872386,,,,63,,,,,,,0,0,0,0,130.59503,299.82083,7050.372,19577.018,1287.5396,51.677124,35894.387,100.99477,50.6042
12688,718.4425829,6.5905895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9628.866,0,39399.984
14510,719.6463476,7.4828153,,,,,,,,,,,0,0,8.728909,0,0,0,0,0,0,0,10296.058,0,133947.73
6939,720.2955021,3.0112107,,,,15,254,[M+H]+,,3,6906;6939;6991,719.28847,0,0,0,0,7217.451,1220.5955,1752.2632,3868.0688,1085.7118,1886.8909,4360.0693,0,2002.3221
1273,721.1446317,0.7969871,,,,13,75,[M+Na]+,,2,1293;1273,698.15547,0,0,0,0,0,0,0,17984.385,98677.1,0,5918.8647,0,0
11395,722.161533,5.6159587,,,,62,,,,,,,0,0,0,0,0,0,0,0,48596.74,0,0,15708.664,32387.318
9754,722.3724984,4.472135,,,,46,333,[M+Na]+,,3,9777;9754;9757,699.38259,0,0,0,0,0,50841.574,80814.56,72848.32,0,103324.13,57656.945,219310.02,97354.336
16960,722.5056313,9.1454735,,,,87,,,,,,,1614.4604,1317.2998,1037.4895,3159.8706,25762.346,4835.037,10203.329,1266.5576,54297.05,5192.395,9446.979,7805.6685,8180.767
12657,722.9505527,6.603806,,,,,,,,,,,7.5585985,0,0,0,0,14.51,9.876307,0,10.670807,0,22033.252,0,88453.57
14511,723.0520153,7.4835906,,,,,,,,,,,0,0,7.07073,0,0,0,0,0,0,0,14294.865,0,152497.97
2403,724.6681587,1.5061008,,,,15,,,,,,,0,0,0,0,5104.1714,11289.531,24048.406,29299.701,23997.576,20218.723,12935.539,32321.29,12823.995
12805,725.4432478,6.657244,,,,,,,,,,,0,0,0,0,0,0,9.783726,0,0,0,7679.6646,0,32636.785
14519,726.4562376,7.5049777,,,,,,,,,,,0,0,11.304754,0,9.826078,29.117287,0,16.244198,0,0,40686.965,0,463229.12
2637,726.8342212,1.5656219,,,,15,,,,,,,0,0,0,0,5217.9785,9096.728,35818.05,35609.426,31562.336,20157.092,17564.523,38060.66,15491.121
12689,727.2066622,6.582396,,,,,,,,,,,0,0,0,0,0,9.397728,103.62986,12.717713,101.551,26.475573,60339.305,24.520536,280019.44
3126,728.2155314,1.6907448,,,,15,122,[M+NH4]+,,2,3107;3126,710.18145,0,0,0,0,0,5235.4946,15852.84,0,1069.0071,11100.455,0,6104.6543,0
14722,729.2514643,7.578774,,,,,,,,,,,0,0,0,0,0,8.010168,0,0,0,0,711.8107,0,89259.86
12818,729.6999844,6.65267,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11944.44,0,50324.125
14604,731.8566205,7.527201,,,,,,,,,,,0,0,9.2492,0,0,10.85717,0,0,0,0,10208.921,0,141248.9
3107,733.1704011,1.6874348,,,,15,122,[M+Na]+,,2,3107;3126,710.18145,0,0,0,0,579.1572,97632.72,108932.39,0,8721.852,142953.6,0,46012.72,0
11488,733.2636596,5.6453037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,194884.2,0
11850,733.2644512,5.9171,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,131438.62,0
12821,733.9556861,6.6716013,,,,,,,,,,,0,0,0,0,0,7.2420483,11.435165,0,0,0,18218.521,0,87251.164
12784,734.2086395,6.66029,,,,,,,,,,,0,0,0,0,0,11.553612,10.566857,0,0,0,15531.95,0,69704.35
14597,735.0604059,7.539766,,,,,,,,,,,0,0,13.7314415,0,0,38.442253,0,0,0,0,31201.996,13.526566,405655.16
12910,736.4492633,6.7241764,,,,,,,,,,,0,0,0,0,0,0,0,7.0646563,0,0,7580.524,0,35469.72
11289,737.2453559,5.5223045,,,,,,,,,,,0,0,0,10.022181,0,0,917.1098,7154.789,89789.14,0,1129.6852,0,24295.838
6906,737.32297,3.0057025,,,,15,254,[M+NH4]+,,3,6906;6939;6991,719.28847,0,0,0,0,23664.68,5826.985,12453.929,9011.295,6002.828,13355.826,13545.636,1915.1995,8084.4575
12830,738.212942,6.655997,,,,,,,,,,,0,0,0,0,0,22.391449,73.76586,12.159256,78.38373,13.796068,62067.277,0,323174.94
9777,738.3440249,4.476074,,,,46,333,[M+K]+,,3,9777;9754;9757,699.38259,0,0,0,0,0,1504.3947,3531.995,2342.2644,0,4848.5005,1928.5204,10091.709,2936.345
5079,740.4637893,2.2621908,,,,15,,,,,,,393.81073,303.1876,438.17697,1280.7858,0,0,168001.25,101116.37,33935.61,9740.704,53596.316,13840.569,52252.43
14678,740.6634769,7.5563965,,,,,,,,,,,10.332195,0,6.898613,0,0,11.3276205,0,0,0,0,6464.896,0,99339.375
12891,740.7064956,6.7121687,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11784.067,0,59000.203
3075,741.2391939,1.683176,,,,,,,,,,,0,0,0,0,0,0,0,527.0487,0,0,0,90428.54,0
6991,742.2772475,3.0064006,,,,15,254,[M+Na]+,,3,6906;6939;6991,719.28847,0,0,0,0,13110.079,2283.391,327.1502,446.88647,0,686.6661,6145.5186,0,2062.1763
14747,743.8661652,7.5865264,,,,,,,,,,,0,0,17.089188,0,0,24.572975,0,0,0,0,22425.623,10.896967,362096.53
12892,744.9633816,6.709179,,,,,,,,,,,0,0,0,0,0,0,8.540565,10.422585,9.971696,0,17784.504,0,94588.94
16914,746.5256406,9.13338,,,,87,,,,,,,0,0,0,0,0,0,361.21,70.90792,345.8891,59569.07,0,24985.514,0
17160,746.563425,9.269161,,,,87,,,,,,,10719.139,8887.932,9605.938,18961.973,36175.19,11752.659,16200.367,4182.975,80469.195,8916.202,12172.133,13202.063,16150.076
12919,749.2198616,6.720763,,,,,,,,,,,0,0,0,0,0,19.931486,86.13942,28.580162,31.978191,21.669239,60182.168,0,330843.9
4912,749.5154127,2.1622012,,,,,,,,,,,0,0,14.63175,0,0,0,0,0,0,0,1140088.4,0,0
17165,750.364402,9.27166,,,,87,,,,,,,0,0,0,0,67480.58,95383.56,94442.09,172321.19,247612.69,89403.74,75571.96,286031.12,123021.484
3973,751.1625838,1.948337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,269899.22,0
5066,751.2747807,2.2578673,,,,,,,,,,,0,0,0,0,0,0,0,0,4870.267,0,0,208465.92,0
11420,752.2605407,5.6296363,,,,62,,,,,,,0,0,0,0,0,1174.565,2263.1707,43642.145,449974.53,0,0,169854.67,269616.5
14838,752.8731182,7.624966,,,,,,,,,,,8.084089,0,18.771458,0,0,46.79003,0,0,0,0,14481.922,12.526777,287659.9
7705,755.2381339,3.368867,,,,,,,,,,,0,0,0,0,0,27.02296,0,0,0,0,0,185441.39,0
13014,755.9705733,6.78806,,,,,,,,,,,0,0,0,0,0,12.608027,0,8.690695,0,0,14762.045,0,80746.18
11405,757.4023111,5.610904,,,,62,,,,,,,0,0,0,0,139.6084,46175.324,98648.984,0,0,3066.795,1765.7734,0,14406.994
6144,757.4029112,2.7456944,,,,15,,,,,,,0,0,0,0,252.91273,39366.22,20301.355,0,0,540.7002,1087.1545,0,5427.479
11401,759.4172759,5.6106925,,,,62,,,,,,,0,0,0,0,5888.787,154520.34,286061.25,0,0,14914.03,13745.332,0,15606.447
13016,760.2265638,6.7736354,,,,,,,,,,,0,0,0,0,0,11.979713,31.384409,9.832718,20.266865,14.347079,59647.688,10.484739,330223.97
14914,761.4766754,7.6672845,,,,,,,,,,,6.9378214,0,14.378582,0,0,23.593025,0,0,0,0,9243.927,0,217622.47
10210,761.9133,4.7063174,,,,55,,,,,,,24.924795,11.712779,0,0,6501.0864,342.8495,97.97125,3690.5518,16525.781,44.378838,12.641926,34791.918,261124.92
7538,762.2333677,3.2589011,,,,85,271,[M+H]+,,2,7538;7502,761.2261,0,0,0,0,32281.072,23852.309,18319.463,10803.466,5707.829,17110.953,20842.258,0,17981.479
13066,762.9697288,6.828369,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7141.6763,0,33437.8
16937,766.531597,9.138175,,,,87,,,,,,,659.4146,358.86548,243.99826,733.8495,30727.664,5601.126,11756.103,2837.0142,63487.082,6472.758,10831.47,8903.362,8879.196
13118,766.9764318,6.8378925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,14470.891,0,84393.27
11066,767.3500502,5.3023486,,,,77,,,,,,,0,0,0,0,670.1477,28.407043,0,497.00977,142565.08,28607.797,24921.977,351182.78,0
11261,767.3501272,5.4883,,,,,,,,,,,0,0,0,0,50.44104,0,0,14.183813,15730.361,3337.4077,1601.3356,146835.2,0
8720,767.3503829,3.8808663,,,,,,,,,,,0,0,0,0,42.167202,14.058516,0,52.972824,31750.734,62501.863,1523.1329,249225.89,0
6697,767.3505815,2.921954,,,,,,,,,,,0,0,0,0,36.155678,326.1529,0,224.41519,23964.924,54989.234,14354.518,159585.23,0
5230,768.2560968,2.3163772,,,,15,,,,,,,0,0,0,0,5982.774,18801.355,147034.17,96700.97,182963.53,31082.998,0,88408.76,123565.23
11073,769.3659132,5.309197,,,,77,363,[M+H]+,,2,11068;11073,768.35869,0,0,0,0,10760.593,3869.2998,37.89267,7070.1475,244736.86,173009.83,49145.492,1136029.9,0
14975,770.2818928,7.728914,,,,,,,,,,,0,0,12.927129,0,0,22.65601,0,0,0,0,6151.4814,0,181204.34
13119,771.2322561,6.830638,,,,,,,,,,,0,0,33.96534,0,0,11.0599165,38.092953,10.834702,22.916374,0,54483.688,0,333322.47
1715,772.1623909,1.0211189,,,,13,,,,,,,0,0,0,0,29.360338,0,0,1301913.8,111343.67,0,26405.588,2954746,401972.47
11463,773.3970876,5.6528287,,,,62,,,,,,,0,0,0,0,368.02026,692.5072,113804.83,0,0,863.58716,303.79306,0,517.8795
7144,774.340487,3.0726829,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,36564.01
7502,779.2599409,3.252891,,,,85,271,[M+NH4]+,,2,7538;7502,761.2261,0,0,0,0,56763.508,37508.125,30438.17,12437.424,6403.8184,28018.578,33793.855,6551.2363,27055.973
15129,779.2882827,7.751605,,,,,,,,,,,0,0,7.929474,0,0,32.071037,0,0,0,0,5502.6104,0,120680.61
5391,782.2342541,2.4215984,,,,15,,,,,,,0,0,0,0,7078.1606,8829.79,86896.586,93004.234,247808.6,4962.4893,2159.2183,136309.88,112987.02
13238,782.2391689,6.89809,,,,,,,,,,,0,0,0,0,0,7.7359567,19.17433,8.914043,14.824266,0,49166.63,0,380061.44
7586,784.2142431,3.2833817,,,,85,272,[M+H]+,,2,7571;7586,783.20748,0,0,0,0,26570.408,17399.236,0,0,0,1403.2308,13588.796,0,4174.561
5694,786.9186051,2.590404,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3539.271,31791.08
11460,787.3140467,5.6203775,,,,62,,,,,,,0,0,7.7700324,0,80752.36,180903.97,227964.4,343497.66,873183.9,50636.996,56912.17,292225.4,1123715.9
7369,787.3253818,3.2026403,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,40691.477
16664,787.6695893,8.910844,,,,37,,,,,,,80400.945,81802.53,77565.484,73248.69,80078.43,78702.35,276148,77108.3,85375.03,81201.14,78284.77,393712.7,79272.68
16814,787.6696099,9.050514,,,,87,,,,,,,294052.47,300597.38,296611.8,256346.78,296043.7,297180.25,100592.086,293586.62,303838.3,285843.2,292157.8,133484.7,271938.47
17522,787.6696789,10.820797,,,,47,432,[M+H]+,,2,17522;17514,786.66241,7547.5576,8098.352,7816.4756,7678.3955,7895.7,7376.0547,7473.1855,8077.59,8045.57,7890.0815,7375.4824,7590.4517,7154.158
15272,787.8931101,7.7996726,,,,,,,,,,,8.517814,0,10.750511,0,0,27.813549,0,0,0,0,2991.332,0,89312.28
1629,788.1569235,0.98016304,,,,13,,,,,,,0,0,0,0,21926.158,0,0,335271.12,7814.591,0,285796.25,471333.72,283853.4
11404,790.3462059,5.621325,,,,62,370,[M+NH4]+,,2,11404;11415,772.31241,0,0,0,0,257.109,2033.1641,13440.154,41475.844,191324.47,27.228718,69.21,59861.46,102804.77
16915,790.5550023,9.092838,,,,87,,,,,,,10.203873,11.44939,0,0,17.167511,9.968113,665.9412,48.010677,500.51828,39844.72,11.103132,18117.021,11.007953
17173,790.5881233,9.274409,,,,87,,,,,,,4038.5696,3011.5051,1089.2579,9211.892,33962.84,6806.3247,13760.341,888.5567,77874.36,6092.5977,8533.935,8975.716,11074.63
11068,791.3479523,5.303875,,,,77,363,[M+Na]+,,2,11068;11073,768.35869,0,0,0,0,22.470524,11.707508,0,151.56049,12768.971,15427.516,1616.8223,144771.19,0
13308,793.2450009,6.945561,,,,,,,,,,,0,0,0,0,0,10.171494,27.954977,8.860405,13.418312,0,44951.406,0,349027
11415,795.3016535,5.625362,,,,62,370,[M+Na]+,,2,11404;11415,772.31241,0,0,0,0,8306.002,27686.219,39136.39,70958.484,275210.7,5785.579,4997.9595,69357.164,207041.67
5937,796.3387982,2.6574547,,,,15,225,[M+NH4]+,,2,5906;5937,778.30482,0,0,0,0,3150.495,8516.633,80158.766,144708.55,395562.84,6832.8105,264.12802,141220.05,215579.23
5201,796.3388139,2.3123107,,,,15,199,[M+NH4]+,,2,5201;5208,778.30433,0,0,0,0,5074.792,24975.438,392286.44,247981.5,561869.1,64927.53,4816.65,153706.66,257004.6
15398,796.8981926,7.8544044,,,,,,,,,,,7.7294025,0,9.667902,12.438938,7.390806,17.733963,0,0,0,0,231.86615,0,59218.074
1379,797.1282319,0.8245066,,,,13,,,,,,,0,0,0,0,10053.102,0,0,61485.293,46053.094,0,70535.51,0,3635.1157
8611,797.7752437,3.8554206,,,,,,,,,,,0,0,11.46527,0,0,20.082144,0,0,0,0,40.14731,0,35418.52
8638,797.8653562,3.8819137,,,,,,,,,,,6.115281,0,9.120018,0,0,36.997456,0,0,0,0,0,471.9396,27877.955
11766,799.4239542,5.7902713,,,,78,,,,,,,0,0,0,0,185.4842,785.3043,8703.63,19642.988,52688.246,2354.602,414.502,52979.223,3060.549
1684,801.2495826,0.9981292,,,,13,,,,,,,0,0,0,0,22629.357,0,0,100866.65,7388.535,0,45859.64,122090.12,67112.46
